subject_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mean,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mean,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mean,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mean,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
50159,0.486479759216,1.16766691208,0.506758776979,205.660049438,3.64999,3.86705,3.69705,3.40126,0.188156181411,0.467645878671,0.344197939918,0.873025119305,0.309081149101,0.0,0.00601524647129,81852.0625,163596.0,68219.0703125,160,239,200,3.69552272332,9.83846898521,10.4552857815,17.8318656359,5.60039809643,9.41579563792,9.54421533439,13.6164522688,1.10000002384,1.0,1.0,-0.962465908323,8.5136384964,0.0,22.0,8.07154655457,4.74409779305,127.775375366,67.0,184.0,36.3380203247,-0.414088120291,209.265350342,155.0,275.0,36.0044136047,-0.445627405777,309.191589355,242.0,370.0,38.9129142761,0.232825234946,0.570227699489,0.597399726956,0.647422680412
50160,0.481116950512,6.71628713608,0.517255630008,244.822158813,3.75868,3.91927,3.86724,3.50349,0.163755228106,0.468124073831,0.368120698063,0.823370695114,0.290530544519,0.0,0.00706342085227,73740.0390625,170992.390625,68815.8984375,160,239,200,3.51312191116,10.1206367875,11.1733172798,19.8861931407,9.66281339535,16.2558180901,16.3178124327,23.0348058125,1.10000002384,1.0,1.0,-0.943597041099,11.9990921021,0.0,26.0,9.11989784241,6.72548991629,166.991271973,87.0,241.0,49.0727310181,-0.501083202087,268.497161865,201.0,348.0,44.4328727722,-0.379603220588,389.397979736,310.0,460.0,46.0651130676,0.244781874428,0.584486126729,0.621710783537,0.688041594454
50161,0.491822183132,1.03476583958,0.500842244146,229.00491333,3.63321,3.81532,3.69397,3.40289,0.163567861048,0.483066745378,0.353365393574,0.747878491879,0.275151365995,0.0,0.00764780915533,71297.828125,143218.328125,65206.9921875,160,239,200,3.41959615703,11.4083812804,11.0384107022,18.2872546691,-1.0,-1.0,-1.0,-1.0,1.10000002384,1.0,1.0,-0.202780874643,6.1288061142,0.0,22.0,8.47054386139,4.84065807315,148.776245117,79.0,217.0,44.3196487427,-0.31998215968,246.352355957,188.0,317.0,38.7844390869,-0.330929082286,356.75958252,284.0,420.0,41.1618347168,0.251924881069,0.580837302655,0.605548862686,0.726907630522
50162,0.47794765234,1.10511136055,0.489592713249,304.551086426,3.43722,3.62327,3.50429,3.19831,0.160042266975,0.504910704297,0.335047028728,0.944129943848,0.325184002519,0.0,0.00442445476376,71761.359375,136412.328125,67022.9453125,160,239,200,3.50383536073,11.4156280531,11.078829071,18.3170237992,19.4898068941,34.0422915446,33.9186940049,48.223983576,1.10000002384,1.0,1.0,-0.733079871046,7.11104106903,0.0,21.0,7.93547344208,6.92471711274,132.735443115,73.0,191.0,38.527885437,-0.444929735162,215.891647339,163.0,278.0,34.5961952209,-0.31321676731,311.45123291,248.0,367.0,36.0375366211,0.224428472994,0.569332475047,0.585223538621,0.600760456274
50163,0.562664806843,6.7165184021,0.523641717623,199.218780518,3.59931,3.73979,3.75682,3.31887,0.158701039962,0.482135740331,0.359163219707,0.97542989254,0.36352609098,0.0,0.00739248491566,74568.1328125,166637.21875,82730.7109375,160,239,200,3.65128885004,10.9751969924,10.2160908883,16.0217868224,8.91638251922,14.7652769204,14.8267346144,20.7985444036,1.10000002384,1.0,1.0,-0.792660252904,7.84665679932,0.0,23.0,8.60303688049,4.19240298447,138.287078857,71.0,199.0,40.9674873352,-0.333782563104,220.581375122,166.0,286.0,36.08020401,-0.38308258688,320.099639893,251.0,381.0,39.8985786438,0.219839557205,0.580850378406,0.599866360434,0.652610441767
50164,0.51018756628,1.08646929264,0.477697488831,244.524261475,3.66906,3.83549,3.78825,3.39942,0.159122265795,0.4989018382,0.341975896004,0.833439409733,0.307643860579,0.0,0.00510881732303,64153.59375,135415.40625,63886.0664062,160,239,200,3.44387296737,11.2673674154,10.7100878192,17.4190230747,-1.0,-1.0,-1.0,-1.0,1.10000002384,1.0,1.0,-0.949136819507,7.29965162277,0.0,21.0,8.19384384155,10.3771619402,139.991455078,73.0,204.0,42.1382293701,-0.43421952193,225.802093506,169.0,294.0,37.2283363342,-0.452366251395,328.077392578,258.0,388.0,39.8641014099,0.241100130765,0.584415229461,0.603807617963,0.714592274678
50165,0.521615684032,1.0597692728,0.493388407315,273.618621826,3.53279,3.71579,3.60678,3.28988,0.137789924152,0.540286467257,0.321923608591,0.880208432674,0.402799642086,0.0,0.00551199690147,70909.953125,121611.195312,74178.6953125,160,239,200,3.17141093655,13.1014882697,10.388421495,14.8923652787,8.11919759442,14.2444632093,14.1715342699,20.1509420058,1.10000002384,1.0,1.0,0.548846152914,7.31771087646,0.0,21.0,7.88560771942,6.9721743329,138.145172119,70.0,208.0,43.875617981,-0.109263224153,224.771240234,165.0,299.0,40.659034729,-0.357347601349,325.233428955,250.0,390.0,42.4410858154,0.233596517501,0.604205001253,0.595101342927,0.674897119342
50166,0.501420497894,1.09105062485,0.492135429477,237.489685059,3.59389,3.73572,3.70482,3.35391,0.16475136941,0.499596500737,0.335652129853,0.795997023582,0.315338140726,0.0,0.00509918643397,76048.59375,145306.625,69849.3359375,160,239,200,3.47008240943,11.6077964611,10.6366816672,16.8321661311,-1.0,-1.0,-1.0,-1.0,1.10000002384,1.0,1.0,-0.357246774434,5.61589670181,0.0,19.0,7.39466047287,7.98900356258,133.360641479,72.0,195.0,39.3169631958,-0.466322906619,215.478881836,159.0,282.0,36.9950523376,-0.347637779882,313.992004395,243.0,376.0,39.9816627502,0.251142358418,0.585909789311,0.594504382208,0.705099778271
50167,0.465718358755,6.57549476624,0.518050771883,227.37298584,3.64298,3.81379,3.73451,3.39453,0.142215217017,0.514610054304,0.343174728678,0.75147664547,0.308496683836,0.0,0.00664106821785,75863.8984375,150514.484375,75055.3046875,160,239,200,3.24050844466,11.0868281129,10.5471758809,17.3141910851,5.27267131777,9.34180591084,9.3401493741,13.4059708937,1.10000002384,1.0,1.0,-1.09970233702,9.55362796783,0.0,23.0,8.42753410339,3.86473702846,143.64894104,73.0,212.0,44.3718719482,-0.496242346499,232.458999634,169.0,305.0,41.0468482971,-0.281323742782,343.412811279,264.0,411.0,44.4081115723,0.233067971331,0.587448762216,0.597630355581,0.748387096774
50168,0.499300718307,7.78494644165,0.51355925627,213.260498047,3.55042,3.68007,3.61582,3.36338,0.168855845966,0.505231316985,0.32591283705,0.863272309303,0.375968366861,0.0,0.00700588625848,82496.90625,150976.71875,72425.2734375,160,239,200,3.71355750803,11.7177392372,10.6946714853,16.6527177108,8.37964927366,13.9117009074,14.0374711713,19.8210633329,1.10000014305,1.0,1.0,-0.966121929778,8.14803314209,0.0,23.0,8.72627544403,6.2102116196,149.728942871,78.0,222.0,45.5286254883,-0.281955706053,242.400695801,176.0,321.0,43.598903656,-0.393309675905,355.590179443,274.0,428.0,46.8591995239,0.226951834783,0.579561875652,0.585526825693,0.664206642066
50169,0.564343810081,4.99594306946,0.544870201071,197.386810303,3.68865,3.8371,3.74984,3.48809,0.172752991794,0.47113694545,0.356110062755,1.01903891563,0.405208039284,0.0,0.00424158701566,89242.5,171953.765625,83757.84375,160,239,200,3.57543413051,10.8953328809,9.88554990221,15.1858826953,6.30894785817,10.5477673721,10.5603097364,14.8242139789,1.10000014305,1.0,1.0,-0.0972412922194,8.41653442383,0.0,23.0,8.78529262543,9.84392914624,138.418304443,73.0,204.0,42.686668396,-0.39806207962,225.46043396,166.0,297.0,39.478679657,-0.394429661477,332.33795166,256.0,403.0,44.6115112305,0.238659043499,0.566696096158,0.601269532591,0.657534246575
50170,0.507513821125,5.02257061005,0.546206591943,168.574279785,3.72892,3.89325,3.82194,3.48461,0.171507316171,0.470367879223,0.358124804606,0.886939287186,0.341641941667,0.0,0.00404225527274,85682.9296875,173689.75,79063.9296875,160,239,200,3.72054561317,10.569882005,10.33259676,16.7073626617,6.73523128,11.1347729353,11.2615372607,15.9146075667,1.10000002384,1.0,1.0,-0.529739470601,11.5378408432,0.0,27.0,9.98871040344,3.93095782742,160.344970703,86.0,232.0,46.1253166199,-0.366192764506,260.393554688,193.0,343.0,44.5925712585,-0.424172808669,383.356964111,297.0,460.0,49.6878166199,0.235060748367,0.577116892759,0.608792777916,0.689716312057
50171,0.621417820454,4.14493083954,0.548269816901,153.028564453,3.64187,3.84895,3.57065,3.51465,0.168286800423,0.486525225477,0.3451879741,1.02535200119,0.478410518169,0.0,0.00394329966203,85615.09375,168810.484375,95435.5390625,160,239,200,3.30643390992,11.8369888262,9.66483637846,13.8510863993,4.31776448373,7.63208722937,7.50656877961,10.5698546257,1.10000002384,1.0,1.0,0.102017756587,9.66718006134,0.0,25.0,9.17313766479,5.38598983461,125.507507324,64.0,191.0,39.5205535889,-0.297855869711,210.169052124,150.0,280.0,38.7316207886,-0.501271440504,303.793518066,230.0,374.0,44.1788825989,0.237002469169,0.558821943712,0.570813010766,0.619918699187
50182,0.714917719364,0.9450558424,0.444873725477,81.3514633179,3.13949,2.88404,3.58006,2.99701,0.188399163299,0.443990643695,0.367610193006,1.2311398983,0.431280726194,0.0,0.000337233137657,122235.492188,186580.75,102235.414062,172,256,256,2.53142640327,8.53629420488,6.88324305092,9.58200854462,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,39.1099361281,26.8708877563,0.0,152.0,60.4588928223,0.265385201304,785.560668945,375.0,1174.0,243.227233887,-0.0705730345075,1331.23303223,935.0,1796.0,261.189483643,-0.388655641118,2018.19873047,1488.0,2589.0,337.834503174,0.18826110584,0.504708436693,0.585693988217,0.347045494161
50183,0.527596652508,1.21560573578,0.405223676017,661.59387207,3.62205,3.40988,4.04674,3.44366,0.194680343035,0.450425579657,0.354894077309,0.942835628986,0.326515769958,0.0,0.000503366683725,98791.90625,177281.59375,66645.7734375,172,256,256,2.87702556016,8.17414185643,8.55704818465,14.6199771373,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,2059.23124063,7.65426588058,0.0,47.0,22.0811729431,0.258247914086,835.08807373,406.0,1180.0,238.686416626,-0.32150549324,1334.44189453,984.0,1743.0,229.509765625,-0.377105280615,2061.35986328,1584.0,2514.0,278.589050293,0.208894011227,0.544083756249,0.625070178807,0.71321270058
50184,0.647407352924,1.01098072529,0.471222363485,192.934188843,3.52899,3.24769,3.99555,3.38689,0.177766511346,0.4617652337,0.360468254954,1.18274891376,0.661494639516,0.0,0.000150049169579,131165.21875,211967.9375,101557.578125,172,256,256,2.67966376664,8.22148368799,7.15414292786,10.5612813289,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,35.8116118312,20.081577301,0.0,122.0,50.9385414124,0.316642291753,853.625732422,349.0,1412.0,313.245819092,0.245860098234,1489.28503418,981.0,2206.0,373.161651611,0.340035410566,2276.67358398,1604.0,3206.0,485.760620117,0.18211320393,0.522858121514,0.572460295152,0.334198077217
50185,0.792411148548,0.865389049053,0.439608211004,323.181213379,3.65908,3.35589,4.06523,3.59107,0.201795432582,0.44240437648,0.355800190938,1.25934267044,0.440504717827,0.0,0.000232928544843,104099.46875,177853.796875,127187.570312,172,256,256,3.78588611733,9.47648422089,7.37680049736,8.86803115386,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,44.7320710281,25.9044857025,0.0,133.0,66.1490707397,0.353340579662,862.671508789,466.0,1222.0,232.311660767,-0.167059851631,1387.10986328,1008.0,1832.0,249.152175903,-0.517319794442,2031.26184082,1486.0,2594.0,340.279327393,0.206998756105,0.503989032296,0.564529992692,0.458747400046
50186,0.643862783909,1.11220991611,0.415970162042,284.731292725,3.67041,3.37915,4.22224,3.46572,0.21427395117,0.451894643899,0.333831404931,1.31353139877,0.447323560715,0.0,0.00021880576249,118574.25,194855.015625,89631.2265625,172,256,256,3.68469332176,7.91652852353,7.14303525534,9.82788392072,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,205.560985178,24.4340286255,0.0,136.0,56.8477325439,1.68075764285,875.408813477,468.5,1261.0,238.531845093,0.0663714985485,1390.00939941,995.0,1886.0,273.895080566,-0.136246310163,2169.00024414,1598.0,2831.0,372.324768066,0.201385383293,0.531108937842,0.586964206417,0.337606837607
50187,0.500349760056,1.30244600773,0.427481065705,203.482788086,3.38134,3.24874,3.74878,3.1744,0.198555219332,0.444449252627,0.356995528041,1.06671321392,0.382072615623,0.0,0.000763668712398,115776.390625,205500.921875,73397.984375,172,256,256,3.83737174272,7.71754303577,8.78469729462,14.7991771054,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1874.72872127,7.62114524841,0.0,42.0,19.7119083405,3.03493060579,782.606506348,371.0,1115.0,236.043151855,-0.192665204738,1244.66125488,903.0,1647.0,224.623016357,-0.319777807026,1949.69250488,1488.0,2402.0,274.248382568,0.167355193081,0.524945532326,0.60719367664,0.563714285714
50188,0.580995321274,1.17452096939,0.443402498279,316.789581299,3.61685,3.40189,4.05624,3.42885,0.213013759003,0.427585512124,0.359400728873,1.18118369579,0.315200459957,0.0,0.000885074155951,116940.664062,205692.296875,85372.703125,172,256,256,3.50318532993,8.41141985234,8.26143744963,12.8697071666,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,49.8115611075,5.79224777222,0.0,38.0,19.2033157349,1.62559447281,885.967468262,443.0,1199.0,234.350112915,-0.372262600791,1374.31994629,1056.0,1744.0,207.765930176,-0.370861977837,2102.99389648,1662.0,2487.0,253.496078491,0.200199451546,0.51055089189,0.597317277843,0.545733265202
50189,0.610950529575,1.08890092373,0.438138094409,525.07623291,3.94261,3.5847,4.51511,3.78642,0.203994583549,0.440170479406,0.355834937045,1.16948843002,0.475681364536,0.0,0.000278607233515,111086.132812,195609.578125,88674.9140625,172,256,256,3.71615111015,9.1275572745,8.2959682837,12.0441964665,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,308.166262065,13.5169582367,0.0,78.0,36.2540588379,0.134949732682,861.390258789,430.0,1254.0,250.649337769,-0.296526619571,1356.60717773,967.0,1804.0,252.120559692,-0.379122827637,2056.84716797,1513.0,2582.0,326.223358154,0.204737337253,0.540457747608,0.618007781103,0.408561846518
50190,0.697321116924,0.978034436703,0.42619101018,360.611053467,3.7928,3.52788,4.22359,3.66171,0.19696216905,0.455375040799,0.347662790151,1.09351789951,0.530018368363,0.0,0.00042604161842,107575.515625,178675.484375,95825.671875,172,256,256,3.27590347393,8.48975149469,7.18697521857,9.7952706871,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,40.3660398995,13.94490242,0.0,84.0,39.7642669678,2.39819893604,852.611328125,409.0,1310.0,274.20401001,-0.37797532755,1413.94799805,938.0,1972.0,314.670227051,-0.650047559584,2182.59912109,1504.0,2916.0,431.96697998,0.197770608285,0.523481625375,0.575869582034,0.409483649015
50191,0.663999855518,1.04728555679,0.422656854904,407.727966309,3.77806,3.50674,4.23812,3.62851,0.188832435915,0.477303372257,0.333864191828,1.18293738365,0.479306951165,0.0,0.000348217208447,109660.132812,186641.46875,92949.9140625,172,256,256,2.88652911584,8.23777393802,6.93988878595,9.69536330398,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,797.795192332,9.15942192078,0.0,53.0,29.3312320709,0.389012745269,702.26776123,334.0,1041.0,218.151138306,-0.171557388864,1166.25830078,799.0,1576.0,234.921676636,-0.440137406979,1862.43737793,1332.0,2399.0,325.834136963,0.205472366433,0.543128433075,0.575596114122,0.461865466367
50192,0.785894334316,0.897135019302,0.437426197569,91.038269043,3.65941,3.43148,4.09615,3.4864,0.213269625902,0.438081749478,0.348648624621,1.44507491589,0.469226694107,0.0,0.000253211056753,106144.5,171376.640625,107097.585938,172,256,256,2.76340846051,6.44954741006,5.56210038689,7.4733452901,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,43.2215023577,23.1233539581,0.0,149.0,68.0643081665,0.705186380097,629.330993652,279.0,969.0,214.881149292,-0.302651969858,1142.59851074,727.0,1591.0,261.215759277,-0.351584847084,1850.85351562,1273.0,2436.0,354.383117676,0.194668916521,0.490819027218,0.559070568403,0.356496062992
50193,0.514598608017,1.28862905502,0.411545266936,530.005737305,3.56069,3.38836,3.95051,3.37255,0.176832929588,0.476446973676,0.346720096736,1.02830457687,0.363368698955,0.0,0.000378352488721,101542.601562,188253.015625,70213.65625,172,256,256,2.94182516906,8.33368787372,8.40775571566,13.9477541042,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,651.749343985,8.52593326569,0.0,48.0,26.7394104004,0.707455027536,960.278137207,450.0,1343.0,277.233093262,-0.166931939082,1524.36157227,1142.0,1989.0,254.53894043,-0.405309446443,2406.90966797,1865.0,2873.0,309.710845947,0.210041920275,0.558239688005,0.609361561756,0.640911471975
50194,0.551826655865,1.22116363049,0.392520593241,530.420288086,3.95972,3.682,4.42142,3.81371,0.158018003094,0.497005489223,0.344976507683,1.04434871674,0.534644678235,0.0,0.000435635958892,82109.890625,171657.546875,74402.28125,172,256,256,2.37474344416,7.86806414789,7.38286632544,11.9057913843,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,20.8397078641,12.1630802155,0.0,77.0,29.7300701141,0.314701896201,833.301879883,327.0,1331.0,298.500793457,-0.440593064811,1450.5703125,968.0,2046.0,333.157867432,-0.526705453793,2315.52661133,1640.0,3072.0,432.738006592,0.235440606704,0.578476941772,0.612209401563,0.608707194054
50195,0.569449901581,1.2167365551,0.388301732997,629.62512207,3.64964,3.45156,4.10903,3.42763,0.182756906226,0.47670312634,0.340539967434,1.12258315086,0.462727674842,0.0,0.000343422702534,96212.1484375,170323.109375,73683.2421875,172,256,256,2.98350890229,8.45265492329,7.90207803146,12.2700702688,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,116.76059166,14.7634706497,0.0,84.0,34.3513259888,0.720427704528,840.323974609,425.0,1205.0,240.301101685,-0.18446485069,1321.09008789,946.0,1781.0,251.708511353,-0.407626827194,2076.18383789,1540.0,2605.0,320.811706543,0.215689690162,0.55716836009,0.60028841162,0.503005530176
50196,0.562679231167,1.20813894272,0.408212166718,401.317718506,3.47959,3.24274,3.96251,3.27868,0.196670620263,0.477309823714,0.326019556024,1.37240517139,0.357866436243,3.7867590473e-05,0.000171807997883,107866.351562,184328.25,74848.4921875,172,256,256,3.63132668275,8.14467913519,7.59469665497,11.008084147,558.201264353,912.801412539,975.99425419,1456.98008568,1.0,1.0,1.0,342.859666046,33.7043495178,0.0,176.0,80.954750061,0.727655355467,1248.52587891,617.0,1789.0,355.98928833,-0.167722646836,2037.16137695,1516.0,2666.0,346.515411377,-0.658632436453,3248.22216797,2459.0,4035.0,485.873291016,0.189834229079,0.538176275709,0.585877531827,0.369594902139
50197,0.788414895535,0.878559708595,0.445041928168,225.0128479,3.70066,3.35739,4.12317,3.66104,0.197530135193,0.420464629117,0.38200523569,1.037307024,0.771824407578,0.000438023841693,0.000222382142552,137249.84375,227201.0625,131378.078125,172,256,256,2.74781106499,7.0217916207,5.80869713676,7.65648872458,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,13.7313505106,39.7956695557,0.0,241.0,91.564239502,2.15242609648,980.766113281,407.0,1795.0,409.352081299,1.25178242028,1825.9901123,1101.0,3026.0,606.645812988,1.82375304088,2790.63012695,1776.0,4482.0,842.438659668,0.192272898243,0.48545906264,0.573085358935,0.237043879908
50198,0.634146749973,0.997203886509,0.446648254907,214.471847534,3.69905,3.43223,4.16069,3.54429,0.198294137001,0.431873323419,0.36983253958,1.13607025146,0.503104269505,0.0,0.000162295867076,107515.429688,179343.03125,88270.859375,172,256,256,2.89074182582,8.50808676196,7.65708206951,11.5724176208,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,51.9843193326,16.4414920807,0.0,83.0,43.768119812,2.4348631633,863.587402344,384.0,1315.0,290.773712158,-0.0534031647488,1477.46325684,1025.0,1997.0,295.294647217,0.0202464917371,2256.7902832,1633.0,2890.0,385.883514404,0.203131685912,0.511517326191,0.591935672842,0.528859690286
50199,0.498304843903,1.23791360855,0.40160067246,562.145019531,3.50357,3.34464,3.9044,3.2933,0.191443728002,0.476778743843,0.331777528156,0.941844582558,0.345148006082,0.0,0.000349336255464,96610.9375,172776.125,61746.4765625,172,256,256,3.78871119705,8.77466221082,9.20563202911,15.0535226794,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,91.493316819,6.48228216171,0.0,43.0,19.430727005,-0.0142456257976,818.432739258,393.0,1178.0,239.35508728,-0.238543444276,1328.08728027,981.0,1750.0,234.052154541,-0.229933757983,2035.85412598,1579.0,2524.0,279.475311279,0.185220234463,0.544271779217,0.590393766822,0.530051813472
50200,0.613254129887,1.12925028801,0.410386692535,259.428527832,3.84111,3.57205,4.2344,3.74679,0.19131444787,0.462734947011,0.345950605119,1.08750998974,0.566777396202,0.0,0.0003028885989,108512.539062,182772.5625,83876.96875,172,256,256,3.05698272966,8.30844925003,7.46628130901,11.0334119473,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,53.3110263195,15.8225593567,0.0,90.0,41.6116828918,0.313077901719,1088.91955566,536.0,1675.0,342.855499268,0.0303109260742,1752.45593262,1199.0,2477.0,391.105102539,-0.380194878828,2782.58398438,1946.0,3764.0,549.982666016,0.206274121532,0.53762266752,0.5826167284,0.478268520148
50201,0.606958925724,1.09660959244,0.436443170172,562.84967041,3.53463,3.28097,4.04078,3.33093,0.195229422981,0.437305149288,0.36746542773,1.25208842754,0.397711986303,0.0,0.000244808498421,120484.875,199566.953125,92180.265625,172,256,256,2.92077423321,8.32062159266,7.82687687602,12.2392348022,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,32.8820461295,16.8220081329,0.0,98.0,37.8337364197,4.77018839265,824.137390137,388.0,1171.0,250.284164429,-0.398148484981,1353.01721191,985.0,1766.0,235.972732544,-0.33148902634,2090.1105957,1592.0,2537.0,287.692657471,0.203815820125,0.525547071525,0.603537299331,0.42188925676
50202,0.541984081268,1.2232503891,0.413024626617,427.211639404,3.53361,3.32657,3.95838,3.35075,0.163118664121,0.480989433997,0.355891901882,1.08492660522,0.495521587133,0.0,0.000213528542207,100571.773438,172672.71875,71440.015625,172,256,256,2.61424491982,8.35683006219,7.90960273026,12.7577332088,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,18.7519175786,23.1672763824,0.0,129.0,47.3447418213,2.57509835829,858.09173584,385.0,1305.0,285.533630371,-0.213301863593,1394.3046875,972.0,1902.0,281.824707031,-0.543380414462,2223.45996094,1610.0,2831.0,370.935394287,0.205066496352,0.557663011525,0.609323731565,0.6494486361
50203,0.495664805174,1.2891228199,0.43446876794,636.913146973,3.54344,3.40168,3.95733,3.30508,0.184130688543,0.463759090758,0.352110220698,1.04661107063,0.374543613195,0.0,0.000212571418748,108515.59375,196252.625,72967.5859375,172,256,256,3.31687036558,8.26274470867,8.82113044245,14.8837762531,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,49.2077968253,12.0586595535,0.0,76.0,32.7380142212,0.591242440065,875.712219238,421.0,1252.0,252.067520142,-0.137305651352,1391.21020508,1035.0,1821.0,240.654510498,-0.294549841324,2142.71557617,1668.0,2634.0,289.275360107,0.187032485281,0.539450206642,0.593045421138,0.447674418605
50204,0.621988415718,1.06032133102,0.402004860481,395.073150635,3.29712,3.06526,3.71173,3.15036,0.169805351433,0.484712339295,0.345482309272,1.0985916853,0.366034424305,0.0,0.000536014869739,93607.078125,156154.46875,78055.9375,172,256,256,2.54588195428,9.07888028323,7.74848040067,11.6206789645,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,29.647709503,12.8230552673,0.0,85.0,36.0164146423,0.955125458987,797.209899902,354.0,1157.0,246.913665771,-0.3812385774,1331.96313477,986.0,1741.0,229.951919556,-0.305045708962,2029.06298828,1568.0,2498.0,279.287261963,0.209660842704,0.548327696824,0.588919799624,0.454872833671
50205,0.484532833099,1.27004134655,0.390484606253,662.815673828,3.63692,3.35266,4.12258,3.48049,0.182715682844,0.472562006974,0.344722310181,1.08411431313,0.396863138676,0.0,0.000378113792995,91611.09375,181281.53125,65820.4609375,172,256,256,2.48571020806,7.58408672882,8.20322235738,14.5398701352,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,56.0394267469,9.60594177246,0.0,58.0,23.1728801727,0.00301678497389,762.061096191,314.0,1128.0,250.771987915,-0.03054316607,1317.84228516,959.0,1756.0,243.258850098,-0.351625117629,2080.72558594,1577.0,2588.0,300.796813965,0.212305693222,0.549717518189,0.603709248973,0.440399417516
50206,0.553337454796,1.27024924755,0.402567793149,277.471740723,3.76863,3.55152,4.22387,3.56802,0.20271188913,0.463018378292,0.334269732578,1.22336912155,0.356248807907,0.0,0.000200356387393,97978.953125,182865.09375,73730.046875,172,256,256,3.64887505446,8.37185946454,8.00834045006,12.0042868312,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1116.8226623,10.0265445709,0.0,61.0,29.6360492706,1.04012663458,830.720214844,460.0,1128.0,206.675964355,-0.151782843894,1281.5447998,976.0,1673.0,212.950958252,-0.457743943212,2001.41088867,1543.0,2462.0,278.068969727,0.203361399542,0.55477615497,0.608022608537,0.441176470588
50207,0.66076374054,1.01113128662,0.460999079184,308.812988281,3.32109,3.03,3.63534,3.32549,0.183108059514,0.462288450956,0.35460348953,1.15819573402,0.4584823668,0.0,0.00064159356916,120298.882812,198915.484375,106474.625,172,256,256,3.35990870858,9.01404996534,7.66046476559,10.6074356229,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,70.3390611805,10.2394742966,0.0,57.0,27.852558136,7.92642028061,766.118591309,357.0,1125.0,254.220947266,-0.236551344372,1253.14892578,891.0,1666.0,234.552871704,-0.275912354856,1921.36608887,1410.0,2440.0,311.574707031,0.190166516446,0.535785030564,0.566086046533,0.525881057269
50208,0.501385390759,1.29353749752,0.386811876321,269.39364624,3.81694,3.54291,4.3892,3.57602,0.165040404131,0.479552481153,0.355407114716,1.03974318504,0.360530525446,0.0,0.000531253437247,84953.7421875,176829.4375,67117.7265625,172,256,256,2.77806317875,8.21932632914,8.53051733823,14.5941625068,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,521.995275085,7.57929229736,0.0,48.0,22.1165428162,1.59654073621,813.601074219,366.0,1151.0,244.789810181,-0.133545035547,1316.83349609,980.0,1721.0,223.145812988,-0.383551356581,2064.0144043,1579.0,2483.0,278.394714355,0.228200969821,0.572389996685,0.620819542547,0.503824091778
50209,0.573794662952,1.14510834217,0.4543680598,249.563171387,4.04565,3.66402,4.59798,3.93043,0.195982525347,0.447024641497,0.356992833155,1.19350039959,0.568063414097,0.0,0.000297420325179,108664.804688,212850.234375,84816.5078125,172,256,256,3.32956672451,7.98597163799,7.80694501499,12.1052966825,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,148.807105015,23.2822093964,0.0,126.0,55.6277694702,0.00532920018914,825.282531738,380.0,1257.0,264.555236816,-0.168273245939,1337.64550781,891.0,1866.0,295.059661865,-0.259697488398,2078.0078125,1444.0,2684.0,370.94342041,0.198709538308,0.547472218428,0.619238876018,0.401753382885
